word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
atrasado	0	5	0	5	-1.0	0.0	2.2656933248143266e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
racional	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
insignificante	0	5	0	5	-1.0	0.0	2.2656933248143266e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
indefeso	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
ladino	2	6	0	8	-0.0743609263814875	2.3424689622862496e-05	2.718831989777192e-05	0.5714285714285714	0.4496917979688908	0.1037921747180928	0.2527890620594381	0.0	19th
aterrorizado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
deposto	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
sanguinolento	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
seguinte	5	11	0	16	0.0804050729586628	5.856172405715624e-05	4.984525314591518e-05	3.7925925925925927	0.0514798524904537	0.3269357260323025	0.1657776850698082	0.0	19th
oculta	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
decisivo	2	5	0	7	0.0166607928906578	2.3424689622862496e-05	2.2656933248143266e-05	0.5833333333333334	0.4450087187467361	0.2373235673426154	0.2039988978900061	0.0	19th
imaginoso	2	2	0	4	0.4420756510914419	2.3424689622862496e-05	9.062773299257306e-06	0.6666666666666666	0.4142161782425251	0.7969393552780382	-0.1526760460487262	0.0	19th
agitado	1	4	0	5	-0.2149348189177219	1.1712344811431248e-05	1.8125546598514613e-05	0.0	1.0	-0.1193513765961169	0.3173275831970093	0.0	19th
parasita	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
gelado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
laborioso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
torturador	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
suado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
bizarro	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
leviano	1	5	0	6	-0.3184410338134263	1.1712344811431248e-05	2.2656933248143266e-05	0.0	1.0	-0.3016729333900715	0.3581495777172644	0.0	19th
chique	2	9	0	11	-0.2703403742480075	2.3424689622862496e-05	4.078247984665788e-05	0.55	0.4583176941330795	-0.2146615564004417	0.3398004390490677	0.0	19th
comerciante	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
complicado	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
burlesco	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
amarrado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
caricato	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
amador	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
raivoso	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
nobre	2	16	0	18	-0.5116136249713684	2.3424689622862496e-05	7.250218639405845e-05	0.5294117647058822	0.4668542708227253	-0.7071380414982358	0.4226880988548357	0.0	19th
tola	2	2	0	4	0.4420756510914419	2.3424689622862496e-05	9.062773299257306e-06	0.6666666666666666	0.4142161782425251	0.7969393552780382	-0.1526760460487262	0.0	19th
falto	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
excessivo	1	7	0	8	-0.4606589168600452	1.1712344811431248e-05	3.171970654740057e-05	0.0	1.0	-0.5893550058418525	0.4069397418866964	0.0	19th
vexado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
formal	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
moderna	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
sedutora	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
entusiasta	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
nomeado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
oprimido	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
ameno	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
esmorecido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
impressionado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
descontente	3	4	0	7	0.3193891003010256	3.513703443429375e-05	1.8125546598514613e-05	1.696969696969697	0.1926847519489955	0.6427886754507797	-0.0191446534242035	0.0	19th
favorecido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
desfigurado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
resoluto	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
crivel	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
questionado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
franciscano	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
opresso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
continente	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
incurso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
imodesto	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
contrito	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
submisso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
estendido	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
vassalo	3	2	0	5	0.5899179763907451	3.513703443429375e-05	9.062773299257306e-06	1.9047619047619049	0.1675462774886132	0.9792609120719926	-0.3758195973629359	0.0	19th
imitadora	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
hediondo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
prima	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
religioso	4	4	0	8	0.4420756510914419	4.684937924572499e-05	1.8125546598514613e-05	3.0	0.0832645166635504	0.7969393552780382	-0.1526760460487262	0.0	19th
chamado	6	9	0	15	0.2655547049057642	7.02740688685875e-05	4.078247984665788e-05	5.208333333333333	0.0224788733661252	0.5737958039638286	0.0296455107452283	0.0	19th
ressentido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
grandiosas	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
burro	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
luxo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
limpa	2	3	0	5	0.2655547049057641	2.3424689622862496e-05	1.359415994888596e-05	0.625	0.4291953004403492	0.5737958039638285	0.0296455107452283	0.0	19th
repentino	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
decadente	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
vigoroso	3	4	0	7	0.3193891003010256	3.513703443429375e-05	1.8125546598514613e-05	1.696969696969697	0.1926847519489955	0.6427886754507797	-0.0191446534242035	0.0	19th
transformado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
encantador	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
mesquinho	2	3	0	5	0.2655547049057641	2.3424689622862496e-05	1.359415994888596e-05	0.625	0.4291953004403492	0.5737958039638285	0.0296455107452283	0.0	19th
democrata	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
analfabeto	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
boa	2	5	0	7	0.0166607928906578	2.3424689622862496e-05	2.2656933248143266e-05	0.5833333333333334	0.4450087187467361	0.2373235673426154	0.2039988978900061	0.0	19th
educador	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
competente	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
externo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
cego	2	4	0	6	0.1275358098113901	2.3424689622862496e-05	1.8125546598514613e-05	0.6000000000000001	0.4385780260809997	0.3914742471698738	0.1350060264030547	0.0	19th
paradoxal	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
apessoado	0	5	0	5	-1.0	0.0	2.2656933248143266e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
desmanchado	2	1	0	3	0.6758209839277375	2.3424689622862496e-05	4.531386649628653e-06	0.75	0.3864762307712325	1.0846214277298192	-0.5581411541568906	0.0	19th
tratante	1	4	0	5	-0.2149348189177219	1.1712344811431248e-05	1.8125546598514613e-05	0.0	1.0	-0.1193513765961169	0.3173275831970093	0.0	19th
desanimado	1	6	0	7	-0.3978331784824064	1.1712344811431248e-05	2.718831989777192e-05	0.0	1.0	-0.4558236132173299	0.3863204546839607	0.0	19th
sensato	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
cara	10	6	0	16	0.6232002383132716	0.0001171234481143	2.718831989777192e-05	11.78181818181818	0.0005981203689041	1.020082906592248	-0.4403581185005072	0.0	19th
malcriado	0	6	0	6	-1.0	0.0	2.718831989777192e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
malvado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
caritativo	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
bem-feito	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
pitoresco	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
ponderoso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
duradouro	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
empregado	3	4	0	7	0.3193891003010256	3.513703443429375e-05	1.8125546598514613e-05	1.696969696969697	0.1926847519489955	0.6427886754507797	-0.0191446534242035	0.0	19th
surpreendido	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
apreciado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
teatral	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
efetivo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
espiritista	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
luterano	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
budista	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
comentado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
assente	1	4	0	5	-0.2149348189177219	1.1712344811431248e-05	1.8125546598514613e-05	0.0	1.0	-0.1193513765961169	0.3173275831970093	0.0	19th
engasgado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
carregado	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
choroso	2	3	0	5	0.2655547049057641	2.3424689622862496e-05	1.359415994888596e-05	0.625	0.4291953004403492	0.5737958039638285	0.0296455107452283	0.0	19th
ditoso	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
enjoado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
salva	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
grosso	3	4	0	7	0.3193891003010256	3.513703443429375e-05	1.8125546598514613e-05	1.696969696969697	0.1926847519489955	0.6427886754507797	-0.0191446534242035	0.0	19th
abstrato	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
consciente	2	6	0	8	-0.0743609263814875	2.3424689622862496e-05	2.718831989777192e-05	0.5714285714285714	0.4496917979688908	0.1037921747180928	0.2527890620594381	0.0	19th
lacrimoso	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
abjeto	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
oscilante	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
bestial	4	5	0	9	0.3480611347309778	4.684937924572499e-05	2.2656933248143266e-05	2.892857142857143	0.0889730117018132	0.6791563196216548	-0.0473155303908998	0.0	19th
puritano	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
afrontoso	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
terno	2	7	0	9	-0.1504235697663003	2.3424689622862496e-05	3.171970654740057e-05	0.5625	0.4532547047537363	-0.0139908609382905	0.2891567062303131	0.0	19th
conspirador	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
indolente	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
enfezado	2	2	0	4	0.4420756510914419	2.3424689622862496e-05	9.062773299257306e-06	0.6666666666666666	0.4142161782425251	0.7969393552780382	-0.1526760460487262	0.0	19th
vistoso	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
artificial	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
regelado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
vicioso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
baboso	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
judeu	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
fofo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
rasgado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
colossal	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
incomodado	2	8	0	10	-0.2149348189177219	2.3424689622862496e-05	3.6251093197029225e-05	0.5555555555555556	0.456056540250256	-0.1193513765961169	0.3173275831970093	0.0	19th
assustador	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
reles	1	5	0	6	-0.3184410338134263	1.1712344811431248e-05	2.2656933248143266e-05	0.0	1.0	-0.3016729333900715	0.3581495777172644	0.0	19th
pelintra	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
provinciano	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
falador	4	2	0	6	0.6758209839277375	4.684937924572499e-05	9.062773299257306e-06	3.375	0.0661925797221934	1.0846214277298192	-0.5581411541568906	0.0	19th
inglesa	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
alinhada	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
sumptuoso	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
encantadora	4	4	0	8	0.4420756510914419	4.684937924572499e-05	1.8125546598514613e-05	3.0	0.0832645166635504	0.7969393552780382	-0.1526760460487262	0.0	19th
secular	1	10	0	11	-0.589229424755906	1.1712344811431248e-05	4.531386649628653e-05	0.0	1.0	-0.907808736960387	0.4451609547068942	0.0	19th
pasmado	3	4	0	7	0.3193891003010256	3.513703443429375e-05	1.8125546598514613e-05	1.696969696969697	0.1926847519489955	0.6427886754507797	-0.0191446534242035	0.0	19th
tranquilo	2	7	0	9	-0.1504235697663003	2.3424689622862496e-05	3.171970654740057e-05	0.5625	0.4532547047537363	-0.0139908609382905	0.2891567062303131	0.0	19th
prisioneiro	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
namorado	7	6	0	13	0.5019301809717845	8.198641368001875e-05	2.718831989777192e-05	7.037593984962406	0.0079816184385645	0.8710473274317599	-0.2327187537222627	0.0	19th
retorcido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
embriagado	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
enojado	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
positivo	2	4	0	6	0.1275358098113901	2.3424689622862496e-05	1.8125546598514613e-05	0.6000000000000001	0.4385780260809997	0.3914742471698738	0.1350060264030547	0.0	19th
consolado	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
meigo	3	3	0	6	0.4420756510914419	3.513703443429375e-05	1.359415994888596e-05	1.7777777777777777	0.1824224394517319	0.7969393552780382	-0.1526760460487262	0.0	19th
desolador	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
pontual	0	5	0	5	-1.0	0.0	2.2656933248143266e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
barrigudo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
avelhado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
subtil	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
arrumado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
envergonhado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
aparente	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
manifesta	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
predilecto	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
servente	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
contagioso	2	1	0	3	0.6758209839277375	2.3424689622862496e-05	4.531386649628653e-06	0.75	0.3864762307712325	1.0846214277298192	-0.5581411541568906	0.0	19th
reconhecido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
relapso	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
frequente	4	4	0	8	0.4420756510914419	4.684937924572499e-05	1.8125546598514613e-05	3.0	0.0832645166635504	0.7969393552780382	-0.1526760460487262	0.0	19th
intimidado	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
informe	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
empenhado	0	18	0	18	-1.0	0.0	8.156495969331575e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
rigoroso	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
apoquentador	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
escavacado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
chulo	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
esgotado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
embevecido	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
enterrado	2	2	0	4	0.4420756510914419	2.3424689622862496e-05	9.062773299257306e-06	0.6666666666666666	0.4142161782425251	0.7969393552780382	-0.1526760460487262	0.0	19th
inaudito	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
reto	2	2	0	4	0.4420756510914419	2.3424689622862496e-05	9.062773299257306e-06	0.6666666666666666	0.4142161782425251	0.7969393552780382	-0.1526760460487262	0.0	19th
dura	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
impossivel	5	16	0	21	-0.1063638517186712	5.856172405715624e-05	7.250218639405845e-05	3.6324324324324326	0.0566639428785643	0.0550020105486608	0.2685374190275774	0.0	19th
necessario	4	6	0	10	0.2655547049057641	4.684937924572499e-05	2.718831989777192e-05	2.8125	0.0935325126890928	0.5737958039638285	0.0296455107452283	0.0	19th
agreste	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
parvo	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
tentador	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
dramatico	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
secundario	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
subalterno	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
ingenuo	0	4	0	4	-1.0	0.0	1.8125546598514613e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
choca	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
inexoravel	3	3	0	6	0.4420756510914419	3.513703443429375e-05	1.359415994888596e-05	1.7777777777777777	0.1824224394517319	0.7969393552780382	-0.1526760460487262	0.0	19th
terrifico	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
fragil	0	2	0	2	-1.0	0.0	9.062773299257306e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
contemporaneo	1	2	1	4	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.1037921747180928	-0.1526760460487262	0.2630644821127524	19th
trabalhoso	0	3	0	3	-1.0	0.0	1.359415994888596e-05	0.0	0.0	0.0	0.5404711345112191	0.0	19th
admiravel	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
desejado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
intercalada	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
confiado	0	1	0	1	-1.0	0.0	4.531386649628653e-06	0.0	0.0	0.0	0.5404711345112191	0.0	19th
prisioneira	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
horrivel	1	2	0	3	0.1275358098113901	1.1712344811431248e-05	9.062773299257306e-06	0.0	1.0	0.3914742471698738	0.1350060264030547	0.0	19th
experiente	1	1	0	2	0.4420756510914419	1.1712344811431248e-05	4.531386649628653e-06	0.0	1.0	0.7969393552780382	-0.1526760460487262	0.0	19th
